geolod_id,entry_id,body,suffix,hypernym,ne_class,latitude,longitude,railway_class,institution_type
XUGWgo,LKXbnB,陸奥柳田,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.741035,140.1246,普通鉄道JR,JR在来線
06Wa67,K2IuA9,驫木,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.70738,139.98326500000002,普通鉄道JR,JR在来線
3a4kSO,LcftaJ,艫作,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.608545,139.8649,普通鉄道JR,JR在来線
6nkyIx,GSJwHo,千畳敷,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.76773,140.054685,普通鉄道JR,JR在来線
9qsIud,NWfv3q,木造,駅,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.802400000000006,140.387945,普通鉄道JR,JR在来線
cCIWkW,HgIzJJ,五所川原,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.80881,140.447985,普通鉄道JR,JR在来線
fGQ68E,LcRVUe,鳥形,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.27142,140.03688499999998,普通鉄道JR,JR在来線
iK2kWn,FQYuYl,鶴泊,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.736059999999995,140.437535,普通鉄道JR,JR在来線
lWewK4,5b3JVs,滝ノ間,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.379975,140.00227,普通鉄道JR,JR在来線
o0qIyN,A2kTlX,陸奥岩崎,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.583330000000004,139.924195,普通鉄道JR,JR在来線
rcGWou,DGDtPj,中田,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.787585,140.364745,普通鉄道JR,JR在来線
ugO6cc,CZhbW3,陸奥鶴田,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.757225000000005,140.435385,普通鉄道JR,JR在来線
xs4k0U,DKsYbz,深浦,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.650295,139.92942,普通鉄道JR,JR在来線
AwcuOC,ItT5uK,十二湖,駅/,東日本旅客鉄道/五能線,鉄道施設/鉄道駅,40.551590000000004,139.941955,普通鉄道JR,JR在来線
DAoGCk,JgRI9s,渋川,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.49123,139.00878999999998,普通鉄道JR,JR在来線
GNASq1,9L4dTU,金島,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.529512499999996,138.9765125,普通鉄道JR,JR在来線
JQN4eJ,CjXoKb,郷原,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.54873,138.801095,普通鉄道JR,JR在来線
N2Yg2r,FFJ4Nh,小野上温泉,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.5569,138.90431,普通鉄道JR,JR在来線
P6auSa,DFYKDN,矢倉,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.55272,138.78435,普通鉄道JR,JR在来線
SinGGS,LKyCfb,市城,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.57058,138.88238666666666,普通鉄道JR,JR在来線
VnySuz,IFNRom,岩島,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.56324,138.75993499999998,普通鉄道JR,JR在来線
YqG2ih,7eHLnB,小野上,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.55249,138.9221125,普通鉄道JR,JR在来線
1CWg6Z,6QpUzw,川原湯温泉,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.545086725000004,138.69722726999998,普通鉄道JR,JR在来線
4G4qUH,MUaWlM,群馬原町,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.5717,138.82415500000002,普通鉄道JR,JR在来線
7SkEIp,5d4J8F,祖母島,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.540729999999996,138.95706,普通鉄道JR,JR在来線
aWsOw7,MMa7ka,中之条,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.585409999999996,138.85147999999998,普通鉄道JR,JR在来線
d8I2nP,Hx8846,群馬大津,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.55381,138.62809,普通鉄道JR,JR在来線
gcUeax,EtnUDf,長野原草津口,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.54653,138.64956,普通鉄道JR,JR在来線
jg2qYf,NaQEB4,万座・鹿沢口,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.531902,138.551294,普通鉄道JR,JR在来線
nsiENX,VhxrXT,羽根尾,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.550165,138.60549500000002,普通鉄道JR,JR在来線
pwqOAF,EudeHj,大前,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.513575,138.52901500000002,普通鉄道JR,JR在来線
sIG2qm,KfZnKm,袋倉,駅/,東日本旅客鉄道/吾妻線,鉄道施設/鉄道駅,36.54402,138.579175,普通鉄道JR,JR在来線
vNOcc4,HxTvE2,高崎,駅/,東日本旅客鉄道/高崎線,鉄道施設/鉄道駅,36.322340000000004,139.0123375,普通鉄道JR,JR在来線
yY4q2M,JgA4rA,籠原,駅/,東日本旅客鉄道/高崎線,鉄道施設/鉄道駅,36.17442,139.33026,普通鉄道JR,JR在来線
B2cAOu,A6ZFWB,神保原,駅/,東日本旅客鉄道/高崎線,鉄道施設/鉄道駅,36.253624,139.149014,普通鉄道JR,JR在来線
E6oNCc,IHCImR,新町,駅/,東日本旅客鉄道/高崎線,鉄道施設/鉄道駅,36.273002,139.105536,普通鉄道JR,JR在来線
HiAYqT,GSrmxA,倉賀野,駅/,東日本旅客鉄道/高崎線,鉄道施設/鉄道駅,36.30023333333333,139.04962166666667,普通鉄道JR,JR在来線
KnNagC,JAntmI,深谷,駅/,東日本旅客鉄道/高崎線,鉄道施設/鉄道駅,36.191345,139.281345,普通鉄道JR,JR在来線
MyYn4k,6PVevi,本庄,駅/,東日本旅客鉄道/高崎線,鉄道施設/鉄道駅,36.23632666666666,139.18807666666666,普通鉄道JR,JR在来線
QCaAS2,MCbZKb,岡部,駅/,東日本旅客鉄道/高崎線,鉄道施設/鉄道駅,36.2057825,139.23737749999998,普通鉄道JR,JR在来線
TOnNGK,5Xh2vJ,大宮,駅/,東日本旅客鉄道/高崎線,鉄道施設/鉄道駅,35.906435,139.62437,普通鉄道JR,JR在来線
